table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,zh-tw,生口橋入口,337 10,,
stops,stop_name,ja,大迫団地上,34 1,,
stops,stop_name,ja-Hrkt,オオサコダンチカミ,34 1,,
stops,stop_name,en,Osako Danchi-kami,34 1,,
stops,stop_name,ko,오사코 단치 카미,34 1,,
stops,stop_name,zh-cn,大迫团地上,34 1,,
stops,stop_name,zh-tw,大迫團地上,34 1,,
stops,stop_name,ja,大迫団地上,34 2,,
stops,stop_name,ja-Hrkt,オオサコダンチカミ,34 2,,
stops,stop_name,en,Osako Danchi-kami,34 2,,
stops,stop_name,ko,오사코 단치 카미,34 2,,
stops,stop_name,zh-cn,大迫团地上,34 2,,
stops,stop_name,zh-tw,大迫團地上,34 2,,
stops,stop_name,ja,大地,35 1,,
stops,stop_name,ja-Hrkt,オオジ,35 1,,
stops,stop_name,en,Oji,35 1,,
stops,stop_name,ko,오지,35 1,,
stops,stop_name,zh-cn,大地,35 1,,
stops,stop_name,zh-tw,大地,35 1,,
stops,stop_name,ja,大地,35 2,,
stops,stop_name,ja-Hrkt,オオジ,35 2,,
stops,stop_name,en,Oji,35 2,,
stops,stop_name,ko,오지,35 2,,
stops,stop_name,zh-cn,大地,35 2,,
stops,stop_name,zh-tw,大地,35 2,,
stops,stop_name,ja,大新開,36 1,,
stops,stop_name,ja-Hrkt,オオシンガイ,36 1,,
stops,stop_name,en,Oshingai,36 1,,
stops,stop_name,ko,오신가이,36 1,,
stops,stop_name,zh-cn,大新开,36 1,,
stops,stop_name,zh-tw,大新開,36 1,,
stops,stop_name,ja,大田橋,37 1,,
stops,stop_name,ja-Hrkt,オオタバシ,37 1,,
stops,stop_name,en,Otabashi,37 1,,
stops,stop_name,ko,오타바시,37 1,,
stops,stop_name,zh-cn,大田桥,37 1,,
stops,stop_name,zh-tw,大田橋,37 1,,
stops,stop_name,ja,大田橋,37 2,,
stops,stop_name,ja-Hrkt,オオタバシ,37 2,,
stops,stop_name,en,Otabashi,37 2,,
stops,stop_name,ko,오타바시,37 2,,
stops,stop_name,zh-cn,大田桥,37 2,,
stops,stop_name,zh-tw,大田橋,37 2,,
stops,stop_name,ja,びんご運動公園北門,374 1,,
stops,stop_name,ja-Hrkt,ビンゴウンドウコウエ,374 1,,
stops,stop_name,en,Bingo Undo Koen-kitamon (Bingo Sports Park North Gate),374 1,,
stops,stop_name,ko,빈고 운동 공원,374 1,,
stops,stop_name,zh-cn,备后运动公园北门,374 1,,
stops,stop_name,zh-tw,備後運動公園北門,374 1,,
stops,stop_name,ja,びんご運動公園北門,374 10,,
stops,stop_name,ja-Hrkt,ビンゴウンドウコウエ,374 10,,
stops,stop_name,en,Bingo Undo Koen-kitamon (Bingo Sports Park North Gate),374 10,,
stops,stop_name,ko,빈고 운동 공원,374 10,,
stops,stop_name,zh-cn,备后运动公园北门,374 10,,
stops,stop_name,zh-tw,備後運動公園北門,374 10,,
stops,stop_name,ja,因島重井ＢＳ,375 1,,
stops,stop_name,ja-Hrkt,インノシマシゲイバス,375 1,,
stops,stop_name,en,Innoshima Shigei Bus Stop,375 1,,
stops,stop_name,ko,인노시마시게이 버스정류장,375 1,,
stops,stop_name,zh-cn,因岛重井BS,375 1,,
stops,stop_name,zh-tw,因島重井BS,375 1,,
stops,stop_name,ja,因島重井ＢＳ,375 2,,
stops,stop_name,ja-Hrkt,インノシマシゲイバス,375 2,,
stops,stop_name,en,Innoshima Shigei Bus Stop,375 2,,
stops,stop_name,ko,인노시마시게이 버스정류장,375 2,,
stops,stop_name,zh-cn,因岛重井BS,375 2,,
stops,stop_name,zh-tw,因島重井BS,375 2,,
stops,stop_name,ja,ＪＡ尾道総合病院,376 1,,
stops,stop_name,ja-Hrkt,ジェイエーオノミチソ,376 1,,
stops,stop_name,en,JA Onomichi Sogo Byoin (JA Onomichi General Hospital),376 1,,
stops,stop_name,ko,ＪＡ 오노미치 종합병원,376 1,,
stops,stop_name,zh-cn,JA尾道综合医院,376 1,,
stops,stop_name,zh-tw,JA尾道綜合醫院,376 1,,
stops,stop_name,ja,ＪＡ尾道総合病院,376 10,,
stops,stop_name,ja-Hrkt,ジェイエーオノミチソ,376 10,,
stops,stop_name,en,JA Onomichi Sogo Byoin (JA Onomichi General Hospital),376 10,,
stops,stop_name,ko,ＪＡ 오노미치 종합병원,376 10,,
stops,stop_name,zh-cn,JA尾道综合医院,376 10,,
stops,stop_name,zh-tw,JA尾道綜合醫院,376 10,,
stops,stop_name,ja,はなぐり霊園,384 1,,
stops,stop_name,ja-Hrkt,ハナグリレイエン,384 1,,
stops,stop_name,en,Hanaguri Reien,384 1,,
stops,stop_name,ko,하나구리 레이엔,384 1,,
stops,stop_name,zh-cn,HANAGURI陵园,384 1,,
stops,stop_name,zh-tw,HANAGURI陵園,384 1,,
stops,stop_name,ja,向島支所,385 1,,
stops,stop_name,ja-Hrkt,ムカイシマシショ,385 1,,
stops,stop_name,en,Mukaishima Shisho (Mukaishima Branch),385 1,,
stops,stop_name,ko,무카이시마 지소,385 1,,
stops,stop_name,zh-cn,向岛支所,385 1,,
stops,stop_name,zh-tw,向島支所,385 1,,
stops,stop_name,ja,向島支所,385 10,,
stops,stop_name,ja-Hrkt,ムカイシマシショ,385 10,,
stops,stop_name,en,Mukaishima Shisho (Mukaishima Branch),385 10,,
stops,stop_name,ko,무카이시마 지소,385 10,,
stops,stop_name,zh-cn,向岛支所,385 10,,
stops,stop_name,zh-tw,向島支所,385 10,,
stops,stop_name,ja,兼吉南,386 1,,
stops,stop_name,ja-Hrkt,カネヨシミナミ,386 1,,
stops,stop_name,en,Kaneyoshi-minami(eastbound),386 1,,
stops,stop_name,ko,가네요시 미나미(동행),386 1,,
stops,stop_name,zh-cn,兼吉南(东行),386 1,,
stops,stop_name,zh-tw,兼吉南(東行),386 1,,
stops,stop_name,ja,兼吉南,387 1,,
stops,stop_name,ja-Hrkt,カネヨシミナミ,387 1,,
stops,stop_name,en,Kaneyoshi-minami(northbound),387 1,,
stops,stop_name,ko,가네요시 미나미(북행),387 1,,
stops,stop_name,zh-cn,兼吉南(北行),387 1,,
stops,stop_name,zh-tw,兼吉南(北行),387 1,,
stops,stop_name,ja,大田垣医院前,388 1,,
stops,stop_name,ja-Hrkt,オオタガキイインマエ,388 1,,
stops,stop_name,en,Otagaki Iin-mae (Otagaki Clinic),388 1,,
stops,stop_name,ko,오타가키 의원,388 1,,
stops,stop_name,zh-cn,大田垣医院前,388 1,,
stops,stop_name,zh-tw,大田垣醫院前,388 1,,
stops,stop_name,ja,きららラポール前,39 1,,
stops,stop_name,ja-Hrkt,キラララポールマエ,39 1,,
stops,stop_name,en,Kirara Rapport-mae,39 1,,
stops,stop_name,ko,키라라 라포루 마에,39 1,,
stops,stop_name,zh-cn,KIRARA Rapport前,39 1,,
stops,stop_name,zh-tw,KIRARA Rapport前,39 1,,
stops,stop_name,ja,きららラポール前,39 2,,
stops,stop_name,ja-Hrkt,キラララポールマエ,39 2,,
stops,stop_name,en,Kirara Rapport-mae,39 2,,
stops,stop_name,ko,키라라 라포루 마에,39 2,,
stops,stop_name,zh-cn,KIRARA Rapport前,39 2,,
stops,stop_name,zh-tw,KIRARA Rapport前,39 2,,
stops,stop_name,ja,有井,4 1,,
stops,stop_name,ja-Hrkt,アリイ,4 1,,
stops,stop_name,en,Arii,4 1,,
stops,stop_name,ko,아리이,4 1,,
stops,stop_name,zh-cn,有井,4 1,,
stops,stop_name,zh-tw,有井,4 1,,
stops,stop_name,ja,奥山,40 1,,
stops,stop_name,ja-Hrkt,オクヤマ,40 1,,
stops,stop_name,en,Okuyama,40 1,,
stops,stop_name,ko,오쿠야마,40 1,,
stops,stop_name,zh-cn,奥山,40 1,,
stops,stop_name,zh-tw,奧山,40 1,,
stops,stop_name,ja,奥山,40 2,,
stops,stop_name,ja-Hrkt,オクヤマ,40 2,,
stops,stop_name,en,Okuyama,40 2,,
stops,stop_name,ko,오쿠야마,40 2,,
stops,stop_name,zh-cn,奥山,40 2,,
stops,stop_name,zh-tw,奧山,40 2,,
stops,stop_name,ja,松岡団地口,41 1,,
stops,stop_name,ja-Hrkt,マツオカダンチグチ,41 1,,
stops,stop_name,en,Matsuoka Danchi-guchi,41 1,,
stops,stop_name,ko,마쓰오카 단치 구치,41 1,,
stops,stop_name,zh-cn,松冈团地口,41 1,,
stops,stop_name,zh-tw,松岡團地口,41 1,,
stops,stop_name,ja,松岡団地口,41 2,,
stops,stop_name,ja-Hrkt,マツオカダンチグチ,41 2,,
stops,stop_name,en,Matsuoka Danchi-guchi,41 2,,
stops,stop_name,ko,마쓰오카 단치 구치,41 2,,
stops,stop_name,zh-cn,松冈团地口,41 2,,
stops,stop_name,zh-tw,松岡團地口,41 2,,
stops,stop_name,ja,因島モール前,412 10,,
stops,stop_name,ja-Hrkt,インノシマモールマエ,412 10,,
stops,stop_name,en,Innoshima Mall-mae,412 10,,
stops,stop_name,ko,인노시마 몰 마에,412 10,,
stops,stop_name,zh-cn,因岛购物中心前,412 10,,
stops,stop_name,zh-tw,因島購物中心前,412 10,,
stops,stop_name,ja,因島モール前,412 2,,
stops,stop_name,ja-Hrkt,インノシマモールマエ,412 2,,
stops,stop_name,en,Innoshima Mall-mae,412 2,,
stops,stop_name,ko,인노시마 몰 마에,412 2,,
stops,stop_name,zh-cn,因岛购物中心前,412 2,,
stops,stop_name,zh-tw,因島購物中心前,412 2,,
stops,stop_name,ja,松永,414 10,,
stops,stop_name,ja-Hrkt,マツナガ,414 10,,
stops,stop_name,en,Matsunaga,414 10,,
stops,stop_name,ko,마쓰나가,414 10,,
stops,stop_name,zh-cn,松永,414 10,,
stops,stop_name,zh-tw,松永,414 10,,
stops,stop_name,ja,尾崎,42 1,,
stops,stop_name,ja-Hrkt,オザキ,42 1,,
stops,stop_name,en,Ozaki,42 1,,
stops,stop_name,ko,오자키,42 1,,
stops,stop_name,zh-cn,尾崎,42 1,,
stops,stop_name,zh-tw,尾崎,42 1,,
stops,stop_name,ja,尾崎,42 2,,
stops,stop_name,ja-Hrkt,オザキ,42 2,,
stops,stop_name,en,Ozaki,42 2,,
stops,stop_name,ko,오자키,42 2,,
stops,stop_name,zh-cn,尾崎,42 2,,
stops,stop_name,zh-tw,尾崎,42 2,,
stops,stop_name,ja,尾道流通団地南,420 1,,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチミナミ,420 1,,
stops,stop_name,ja,尾道流通団地西,421 1,,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチニシ,421 1,,
stops,stop_name,ja,尾道流通団地西　大信産業本社前,421 1,,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチニシ,421 1,,
stops,stop_name,ja,尾道流通団地東,422 1,,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチヒガシ,422 1,,
stops,stop_name,ja,尾道流通団地東,422 10,,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチヒガシ,422 10,,
stops,stop_name,ja,尾商入口,43 1,,
stops,stop_name,ja-Hrkt,オノショウイリグチ,43 1,,
stops,stop_name,en,Onosho-iriguchi,43 1,,
stops,stop_name,ko,오노쇼 이리구치,43 1,,
stops,stop_name,zh-cn,尾商入口,43 1,,
stops,stop_name,zh-tw,尾商入口,43 1,,
stops,stop_name,ja,尾商入口,43 2,,
stops,stop_name,ja-Hrkt,オノショウイリグチ,43 2,,
stops,stop_name,en,Onosho-iriguchi,43 2,,
stops,stop_name,ko,오노쇼 이리구치,43 2,,
stops,stop_name,zh-cn,尾商入口,43 2,,
stops,stop_name,zh-tw,尾商入口,43 2,,
stops,stop_name,ja,鬼岩,44 1,,
stops,stop_name,ja-Hrkt,オニイワ,44 1,,
stops,stop_name,en,Oniiwa,44 1,,
stops,stop_name,ko,오니이와,44 1,,
stops,stop_name,zh-cn,鬼岩,44 1,,
stops,stop_name,zh-tw,鬼巖,44 1,,
stops,stop_name,ja,鬼岩,44 2,,
stops,stop_name,ja-Hrkt,オニイワ,44 2,,
stops,stop_name,en,Oniiwa,44 2,,
stops,stop_name,ko,오니이와,44 2,,
stops,stop_name,zh-cn,鬼岩,44 2,,
stops,stop_name,zh-tw,鬼巖,44 2,,
stops,stop_name,ja,尾道駅前,45 1,,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 1,,
stops,stop_name,en,Onomichi Sta.,45 1,,
stops,stop_name,ko,오노미치 역,45 1,,
stops,stop_name,zh-cn,尾道站前,45 1,,
stops,stop_name,zh-tw,尾道站前,45 1,,
stops,stop_name,ja,尾道駅前,45 10,,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 10,,
stops,stop_name,en,Onomichi Sta.,45 10,,
stops,stop_name,ko,오노미치 역,45 10,,
stops,stop_name,zh-cn,尾道站前,45 10,,
stops,stop_name,zh-tw,尾道站前,45 10,,
stops,stop_name,ja,尾道駅前,45 2,,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 2,,
stops,stop_name,en,Onomichi Sta.,45 2,,
stops,stop_name,ko,오노미치 역,45 2,,
stops,stop_name,zh-cn,尾道站前,45 2,,
stops,stop_name,zh-tw,尾道站前,45 2,,
stops,stop_name,ja,尾道駅前,45 3,,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 3,,
stops,stop_name,en,Onomichi Sta.,45 3,,
stops,stop_name,ko,오노미치 역,45 3,,
stops,stop_name,zh-cn,尾道站前,45 3,,
stops,stop_name,zh-tw,尾道站前,45 3,,
stops,stop_name,ja,尾道駅前,45 4,,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 4,,
stops,stop_name,en,Onomichi Sta.,45 4,,
stops,stop_name,ko,오노미치 역,45 4,,
stops,stop_name,zh-cn,尾道站前,45 4,,
stops,stop_name,zh-tw,尾道站前,45 4,,
stops,stop_name,ja,尾道駅前,45 5,,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 5,,
stops,stop_name,en,Onomichi Sta.,45 5,,
stops,stop_name,ko,오노미치 역,45 5,,
stops,stop_name,zh-cn,尾道站前,45 5,,
stops,stop_name,zh-tw,尾道站前,45 5,,
stops,stop_name,ja,尾道駅前,45 7,,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 7,,
stops,stop_name,en,Onomichi Sta.,45 7,,
stops,stop_name,ko,오노미치 역,45 7,,
stops,stop_name,zh-cn,尾道站前,45 7,,
stops,stop_name,zh-tw,尾道站前,45 7,,
stops,stop_name,ja,尾道大橋,46 1,,
stops,stop_name,ja-Hrkt,オノミチオオハシ,46 1,,
stops,stop_name,en,Onomichi-ohashi (Onomichi Bridge),46 1,,
stops,stop_name,ko,오노미치 오하시,46 1,,
stops,stop_name,zh-cn,尾道大桥,46 1,,
stops,stop_name,zh-tw,尾道大橋,46 1,,
stops,stop_name,ja,尾道大橋,46 2,,
stops,stop_name,ja-Hrkt,オノミチオオハシ,46 2,,
stops,stop_name,en,Onomichi-ohashi (Onomichi Bridge),46 2,,
stops,stop_name,ko,오노미치 오하시,46 2,,
stops,stop_name,zh-cn,尾道大桥,46 2,,
stops,stop_name,zh-tw,尾道大橋,46 2,,
stops,stop_name,ja,三美園団地西,47 1,,
stops,stop_name,ja-Hrkt,サンビエンダンチニシ,47 1,,
stops,stop_name,en,Sambien Danchi-nishi,47 1,,
stops,stop_name,ko,산비엔 단치 니시,47 1,,
stops,stop_name,zh-cn,三美园团地西,47 1,,
stops,stop_name,zh-tw,三美園團地西,47 1,,
stops,stop_name,ja,三美園団地西,47 2,,
stops,stop_name,ja-Hrkt,サンビエンダンチニシ,47 2,,
stops,stop_name,en,Sambien Danchi-nishi,47 2,,
stops,stop_name,ko,산비엔 단치 니시,47 2,,
stops,stop_name,zh-cn,三美园团地西,47 2,,
stops,stop_name,zh-tw,三美園團地西,47 2,,
stops,stop_name,ja,尾道造船前,48 1,,
stops,stop_name,ja-Hrkt,オノミチゾウセンマエ,48 1,,
stops,stop_name,en,Onomichi Zosen-mae,48 1,,
stops,stop_name,ko,오노미치 조센 마에,48 1,,
stops,stop_name,zh-cn,尾道造船前,48 1,,
stops,stop_name,zh-tw,尾道造船前,48 1,,
stops,stop_name,ja,尾道造船前,48 2,,
stops,stop_name,ja-Hrkt,オノミチゾウセンマエ,48 2,,
stops,stop_name,en,Onomichi Zosen-mae,48 2,,
stops,stop_name,ko,오노미치 조센 마에,48 2,,
stops,stop_name,zh-cn,尾道造船前,48 2,,
stops,stop_name,zh-tw,尾道造船前,48 2,,
stops,stop_name,ja,尾道市立大学,49 1,,
stops,stop_name,ja-Hrkt,オノミチシリツダイガク,49 1,,
stops,stop_name,en,Onomichi Shiritsu Daigaku (Onomichi City Univ.),49 1,,
stops,stop_name,ko,오노미치 시립대학,49 1,,
stops,stop_name,zh-cn,尾道市立大学,49 1,,
stops,stop_name,zh-tw,尾道市立大學,49 1,,
stops,stop_name,ja,尾道市立大学,49 10,,
stops,stop_name,ja-Hrkt,オノミチシリツダイガク,49 10,,
stops,stop_name,en,Onomichi Shiritsu Daigaku (Onomichi City Univ.),49 10,,
stops,stop_name,ko,오노미치 시립대학,49 10,,
stops,stop_name,zh-cn,尾道市立大学,49 10,,
stops,stop_name,zh-tw,尾道市立大學,49 10,,
stops,stop_name,ja,尾道市立大学,49 2,,
stops,stop_name,ja-Hrkt,オノミチシリツダイガク,49 2,,
stops,stop_name,en,Onomichi Shiritsu Daigaku (Onomichi City Univ.),49 2,,
stops,stop_name,ko,오노미치 시립대학,49 2,,
stops,stop_name,zh-cn,尾道市立大学,49 2,,
stops,stop_name,zh-tw,尾道市立大學,49 2,,
stops,stop_name,ja,温泉口,50 1,,
stops,stop_name,ja-Hrkt,オンセングチ,50 1,,
stops,stop_name,en,Onsen-guchi,50 1,,
stops,stop_name,ko,온센 구치,50 1,,
stops,stop_name,zh-cn,温泉口,50 1,,
stops,stop_name,zh-tw,溫泉口,50 1,,
stops,stop_name,ja,温泉口,50 2,,
stops,stop_name,ja-Hrkt,オンセングチ,50 2,,
stops,stop_name,en,Onsen-guchi,50 2,,
stops,stop_name,ko,온센 구치,50 2,,
stops,stop_name,zh-cn,温泉口,50 2,,
stops,stop_name,zh-tw,溫泉口,50 2,,
stops,stop_name,ja,海技学院前,51 1,,
stops,stop_name,ja-Hrkt,カイギガクインマエ,51 1,,
stops,stop_name,en,Kaigi Gakuin-mae,51 1,,
stops,stop_name,ko,가이기가쿠엔 학교,51 1,,
stops,stop_name,zh-cn,海技学院前,51 1,,
stops,stop_name,zh-tw,海技學院前,51 1,,
stops,stop_name,ja,樫原,52 1,,
stops,stop_name,ja-Hrkt,カシハラ,52 1,,
stops,stop_name,en,Kashihara,52 1,,
stops,stop_name,ko,가시하라,52 1,,
stops,stop_name,zh-cn,樫原,52 1,,
stops,stop_name,zh-tw,樫原,52 1,,
stops,stop_name,ja,流通団地入口,53 1,,
stops,stop_name,ja-Hrkt,リュウツウダンチイリグチ,53 1,,
stops,stop_name,en,Ryutsu Danchi-iriguchi,53 1,,
stops,stop_name,ko,류쓰 단치 이리구치,53 1,,
stops,stop_name,zh-cn,流通团地入口,53 1,,
stops,stop_name,zh-tw,流通團地入口,53 1,,
stops,stop_name,ja,流通団地入口,53 2,,
stops,stop_name,ja-Hrkt,リュウツウダンチイリグチ,53 2,,
stops,stop_name,en,Ryutsu Danchi-iriguchi,53 2,,
stops,stop_name,ko,류쓰 단치 이리구치,53 2,,
stops,stop_name,zh-cn,流通团地入口,53 2,,
stops,stop_name,zh-tw,流通團地入口,53 2,,
stops,stop_name,ja,要橋,54 10,,
stops,stop_name,ja-Hrkt,カナメバシ,54 10,,
stops,stop_name,en,Kanamebashi,54 10,,
stops,stop_name,ko,가나메바시,54 10,,
stops,stop_name,zh-cn,要桥,54 10,,
stops,stop_name,zh-tw,要橋,54 10,,
stops,stop_name,ja,要橋,54 2,,
stops,stop_name,ja-Hrkt,カナメバシ,54 2,,
stops,stop_name,en,Kanamebashi,54 2,,
stops,stop_name,ko,가나메바시,54 2,,
stops,stop_name,zh-cn,要桥,54 2,,
stops,stop_name,zh-tw,要橋,54 2,,
stops,stop_name,ja,金山,55 10,,
stops,stop_name,ja-Hrkt,カナヤマ,55 10,,
stops,stop_name,en,Kanayama,55 10,,
stops,stop_name,ko,가나야마,55 10,,
stops,stop_name,zh-cn,金山,55 10,,
stops,stop_name,zh-tw,金山,55 10,,
stops,stop_name,ja,金山,55 2,,
stops,stop_name,ja-Hrkt,カナヤマ,55 2,,
stops,stop_name,en,Kanayama,55 2,,
stops,stop_name,ko,가나야마,55 2,,
stops,stop_name,zh-cn,金山,55 2,,
stops,stop_name,zh-tw,金山,55 2,,
stops,stop_name,ja,神の木,56 1,,
stops,stop_name,ja-Hrkt,カミノキ,56 1,,
stops,stop_name,en,Kaminoki,56 1,,
stops,stop_name,ko,가미노키,56 1,,
stops,stop_name,zh-cn,神乃木,56 1,,
stops,stop_name,zh-tw,神乃木,56 1,,
stops,stop_name,ja,亀川,57 1,,
stops,stop_name,ja-Hrkt,カメガワ,57 1,,
stops,stop_name,en,Kamegawa,57 1,,
stops,stop_name,ko,가메가와,57 1,,
stops,stop_name,zh-cn,龟川,57 1,,
stops,stop_name,zh-tw,龜川,57 1,,
stops,stop_name,ja,亀川,57 2,,
stops,stop_name,ja-Hrkt,カメガワ,57 2,,
stops,stop_name,en,Kamegawa,57 2,,
stops,stop_name,ko,가메가와,57 2,,
stops,stop_name,zh-cn,龟川,57 2,,
stops,stop_name,zh-tw,龜川,57 2,,
stops,stop_name,ja,亀川,57 3,,
stops,stop_name,ja-Hrkt,カメガワ,57 3,,
stops,stop_name,en,Kamegawa,57 3,,
stops,stop_name,ko,가메가와,57 3,,
stops,stop_name,zh-cn,龟川,57 3,,
stops,stop_name,zh-tw,龜川,57 3,,
stops,stop_name,ja,兼吉,58 1,,
stops,stop_name,ja-Hrkt,カネヨシ,58 1,,
stops,stop_name,en,Kaneyoshi,58 1,,
stops,stop_name,ko,가네요시,58 1,,
stops,stop_name,zh-cn,兼吉,58 1,,
stops,stop_name,zh-tw,兼吉,58 1,,
stops,stop_name,ja,兼吉三丁目,59 1,,
stops,stop_name,ja-Hrkt,カネヨシサンチョウメ,59 1,,
stops,stop_name,en,Kaneyoshi-sanchome (Kaneyoshi 3),59 1,,
stops,stop_name,ko,가네요시 3초메,59 1,,
stops,stop_name,zh-cn,兼吉三丁目,59 1,,
stops,stop_name,zh-tw,兼吉三丁目,59 1,,
stops,stop_name,ja,ハローワーク前,6 1,,
stops,stop_name,ja-Hrkt,ハローワークマエ,6 1,,
stops,stop_name,en,Hello Work-mae,6 1,,
stops,stop_name,ko,할로 워크 마에,6 1,,
stops,stop_name,zh-cn,Hello Work前,6 1,,
stops,stop_name,zh-tw,Hello Work前,6 1,,
stops,stop_name,ja,ハローワーク前,6 2,,
stops,stop_name,ja-Hrkt,ハローワークマエ,6 2,,
stops,stop_name,en,Hello Work-mae,6 2,,
stops,stop_name,ko,할로 워크 마에,6 2,,
stops,stop_name,zh-cn,Hello Work前,6 2,,
stops,stop_name,zh-tw,Hello Work前,6 2,,
stops,stop_name,ja,川上,60 1,,
stops,stop_name,ja-Hrkt,カワカミ,60 1,,
stops,stop_name,en,Kawakami,60 1,,
stops,stop_name,ko,가와카미,60 1,,
stops,stop_name,zh-cn,川上,60 1,,
stops,stop_name,zh-tw,川上,60 1,,
stops,stop_name,ja,川上,60 2,,
stops,stop_name,ja-Hrkt,カワカミ,60 2,,
stops,stop_name,en,Kawakami,60 2,,
stops,stop_name,ko,가와카미,60 2,,
stops,stop_name,zh-cn,川上,60 2,,
stops,stop_name,zh-tw,川上,60 2,,
stops,stop_name,ja,川上口,61 1,,
stops,stop_name,ja-Hrkt,カワカミグチ,61 1,,
stops,stop_name,en,Kawakami-guchi,61 1,,
stops,stop_name,ko,가와카미 구치,61 1,,
stops,stop_name,zh-cn,川上口,61 1,,
stops,stop_name,zh-tw,川上口,61 1,,
stops,stop_name,ja,川上口,61 2,,
stops,stop_name,ja-Hrkt,カワカミグチ,61 2,,
stops,stop_name,en,Kawakami-guchi,61 2,,
stops,stop_name,ko,가와카미 구치,61 2,,
stops,stop_name,zh-cn,川上口,61 2,,
stops,stop_name,zh-tw,川上口,61 2,,
stops,stop_name,ja,川尻,62 1,,
stops,stop_name,ja-Hrkt,カワジリ,62 1,,
stops,stop_name,en,Kawajiri,62 1,,
stops,stop_name,ko,가와지리,62 1,,
stops,stop_name,zh-cn,川尻,62 1,,
stops,stop_name,zh-tw,川尻,62 1,,
stops,stop_name,ja,川尻,62 2,,
stops,stop_name,ja-Hrkt,カワジリ,62 2,,
stops,stop_name,en,Kawajiri,62 2,,
stops,stop_name,ko,가와지리,62 2,,
stops,stop_name,zh-cn,川尻,62 2,,
stops,stop_name,zh-tw,川尻,62 2,,
stops,stop_name,ja,川尻池下,63 1,,
stops,stop_name,ja-Hrkt,カワジリイケノシタ,63 1,,
stops,stop_name,en,Kawajiri Ikenoshita,63 1,,
stops,stop_name,ko,가와지리 이케노시타,63 1,,
stops,stop_name,zh-cn,川尻池下,63 1,,
stops,stop_name,zh-tw,川尻池下,63 1,,
stops,stop_name,ja,ＪＡ産直前,64 1,,
stops,stop_name,ja-Hrkt,ジェイエーサンチョク,64 1,,
stops,stop_name,en,JA Sanchoku-mae,64 1,,
stops,stop_name,ko,ＪＡ산초쿠 마에,64 1,,
stops,stop_name,zh-cn,JA产直前,64 1,,
stops,stop_name,zh-tw,JA產直前,64 1,,
stops,stop_name,ja,ＪＡ産直前,64 2,,
stops,stop_name,ja-Hrkt,ジェイエーサンチョク,64 2,,
stops,stop_name,en,JA Sanchoku-mae,64 2,,
stops,stop_name,ko,ＪＡ산초쿠 마에,64 2,,
stops,stop_name,zh-cn,JA产直前,64 2,,
stops,stop_name,zh-tw,JA產直前,64 2,,
stops,stop_name,ja,木曽病院前,65 1,,
stops,stop_name,ja-Hrkt,キソビョウインマエ,65 1,,
stops,stop_name,en,Kiso Byoin-mae (Kiso Hospital),65 1,,
stops,stop_name,ko,기소 병원,65 1,,
stops,stop_name,zh-cn,木曾,65 1,,
stops,stop_name,zh-tw,木曾,65 1,,
stops,stop_name,ja,木曽病院前,65 2,,
stops,stop_name,ja-Hrkt,キソビョウインマエ,65 2,,
stops,stop_name,en,Kiso Byoin-mae (Kiso Hospital),65 2,,
stops,stop_name,ko,기소 병원,65 2,,
stops,stop_name,zh-cn,木曾,65 2,,
stops,stop_name,zh-tw,木曾,65 2,,
stops,stop_name,ja,ぎおん橋,66 1,,
stops,stop_name,ja-Hrkt,ギオンバシ,66 1,,
stops,stop_name,en,Gionbashi,66 1,,
stops,stop_name,ko,기온바시,66 1,,
stops,stop_name,zh-cn,祇园桥,66 1,,
stops,stop_name,zh-tw,祇園橋,66 1,,
stops,stop_name,ja,ぎおん橋,66 2,,
stops,stop_name,ja-Hrkt,ギオンバシ,66 2,,
stops,stop_name,en,Gionbashi,66 2,,
stops,stop_name,ko,기온바시,66 2,,
stops,stop_name,zh-cn,祇园桥,66 2,,
stops,stop_name,zh-tw,祇園橋,66 2,,
stops,stop_name,ja,美木原小学校,67 1,,
stops,stop_name,ja-Hrkt,ミキハラショウガッコウ,67 1,,
stops,stop_name,en,Mikihara Shogakko (Mikihara Elementary School),67 1,,
stops,stop_name,ko,미키하라 초등학교,67 1,,
stops,stop_name,zh-cn,美木原小学,67 1,,
stops,stop_name,zh-tw,美木原小學,67 1,,
stops,stop_name,ja,木頃本郷,68 1,,
stops,stop_name,ja-Hrkt,キゴロホンゴウ,68 1,,
stops,stop_name,en,Kigoro Hongo,68 1,,
stops,stop_name,ko,기고로 혼고,68 1,,
stops,stop_name,zh-cn,木顷本乡,68 1,,
stops,stop_name,zh-tw,木頃本鄉,68 1,,
