table_name,field_name,language,translation,record_id,record_sub_id,field_value,station_sid,course_sid
stops,stop_name,ja,遊亀橋,235 2,,,94991147-16a8-4857-8886-812b2f69a15d,
stops,stop_name,ja-Hrkt,ユウキバシ,235 2,,,94991147-16a8-4857-8886-812b2f69a15d,
stops,stop_name,en,Yukibashi,235 2,,,94991147-16a8-4857-8886-812b2f69a15d,
stops,stop_name,ko,유키바시,235 2,,,94991147-16a8-4857-8886-812b2f69a15d,
stops,stop_name,zh-cn,游龟桥,235 2,,,94991147-16a8-4857-8886-812b2f69a15d,
stops,stop_name,zh-tw,遊龜橋,235 2,,,94991147-16a8-4857-8886-812b2f69a15d,
stops,stop_name,ja,郵便局前,236 1,,,0accd92e-d8a1-488f-b070-2d51348a4b40,
stops,stop_name,ja-Hrkt,ユウビンキョクマエ,236 1,,,0accd92e-d8a1-488f-b070-2d51348a4b40,
stops,stop_name,en,Yubinkyoku-mae (Post Office),236 1,,,0accd92e-d8a1-488f-b070-2d51348a4b40,
stops,stop_name,ko,우체국,236 1,,,0accd92e-d8a1-488f-b070-2d51348a4b40,
stops,stop_name,zh-cn,邮局前,236 1,,,0accd92e-d8a1-488f-b070-2d51348a4b40,
stops,stop_name,zh-tw,郵局前,236 1,,,0accd92e-d8a1-488f-b070-2d51348a4b40,
stops,stop_name,ja,長和島南,237 1,,,abb6f5be-8b4a-4b91-8afa-3ec3328ce515,
stops,stop_name,ja-Hrkt,ナガワジマミナミ,237 1,,,abb6f5be-8b4a-4b91-8afa-3ec3328ce515,
stops,stop_name,en,Nagawajima Minami,237 1,,,abb6f5be-8b4a-4b91-8afa-3ec3328ce515,
stops,stop_name,ko,나가와지마 미나미,237 1,,,abb6f5be-8b4a-4b91-8afa-3ec3328ce515,
stops,stop_name,zh-cn,长和岛南,237 1,,,abb6f5be-8b4a-4b91-8afa-3ec3328ce515,
stops,stop_name,zh-tw,長和島南,237 1,,,abb6f5be-8b4a-4b91-8afa-3ec3328ce515,
stops,stop_name,ja,長和島南,237 2,,,56a62d70-ce16-427c-a29d-4706067bac57,
stops,stop_name,ja-Hrkt,ナガワジマミナミ,237 2,,,56a62d70-ce16-427c-a29d-4706067bac57,
stops,stop_name,en,Nagawajima Minami,237 2,,,56a62d70-ce16-427c-a29d-4706067bac57,
stops,stop_name,ko,나가와지마 미나미,237 2,,,56a62d70-ce16-427c-a29d-4706067bac57,
stops,stop_name,zh-cn,长和岛南,237 2,,,56a62d70-ce16-427c-a29d-4706067bac57,
stops,stop_name,zh-tw,長和島南,237 2,,,56a62d70-ce16-427c-a29d-4706067bac57,
stops,stop_name,ja,陽光台,238 1,,,a28416fc-c85c-42fb-b1d3-cada84c86fcb,
stops,stop_name,ja-Hrkt,ヨウコウダイ,238 1,,,a28416fc-c85c-42fb-b1d3-cada84c86fcb,
stops,stop_name,en,Yokodai,238 1,,,a28416fc-c85c-42fb-b1d3-cada84c86fcb,
stops,stop_name,ko,요코다이,238 1,,,a28416fc-c85c-42fb-b1d3-cada84c86fcb,
stops,stop_name,zh-cn,阳光台,238 1,,,a28416fc-c85c-42fb-b1d3-cada84c86fcb,
stops,stop_name,zh-tw,阳光臺,238 1,,,a28416fc-c85c-42fb-b1d3-cada84c86fcb,
stops,stop_name,ja,陽光台,238 10,,,d3b7b7ba-c981-4be5-8d50-b981ba9fa3cf,
stops,stop_name,ja-Hrkt,ヨウコウダイ,238 10,,,d3b7b7ba-c981-4be5-8d50-b981ba9fa3cf,
stops,stop_name,en,Yokodai,238 10,,,d3b7b7ba-c981-4be5-8d50-b981ba9fa3cf,
stops,stop_name,ko,요코다이,238 10,,,d3b7b7ba-c981-4be5-8d50-b981ba9fa3cf,
stops,stop_name,zh-cn,阳光台,238 10,,,d3b7b7ba-c981-4be5-8d50-b981ba9fa3cf,
stops,stop_name,zh-tw,阳光臺,238 10,,,d3b7b7ba-c981-4be5-8d50-b981ba9fa3cf,
stops,stop_name,ja,陽光台中,239 1,,,04ff9a0a-bab6-4139-a711-ec74b586e55d,
stops,stop_name,ja-Hrkt,ヨウコウダイナカ,239 1,,,04ff9a0a-bab6-4139-a711-ec74b586e55d,
stops,stop_name,en,Yokodai-naka,239 1,,,04ff9a0a-bab6-4139-a711-ec74b586e55d,
stops,stop_name,ko,요코다이 나카,239 1,,,04ff9a0a-bab6-4139-a711-ec74b586e55d,
stops,stop_name,zh-cn,阳光台中,239 1,,,04ff9a0a-bab6-4139-a711-ec74b586e55d,
stops,stop_name,zh-tw,阳光臺中,239 1,,,04ff9a0a-bab6-4139-a711-ec74b586e55d,
stops,stop_name,ja,宇和部,24 10,,,39b6da22-cb72-4ccf-b6c5-82f33d0011f6,
stops,stop_name,ja-Hrkt,ウワブ,24 10,,,39b6da22-cb72-4ccf-b6c5-82f33d0011f6,
stops,stop_name,en,Uwabu,24 10,,,39b6da22-cb72-4ccf-b6c5-82f33d0011f6,
stops,stop_name,ko,우와부,24 10,,,39b6da22-cb72-4ccf-b6c5-82f33d0011f6,
stops,stop_name,zh-cn,宇和部,24 10,,,39b6da22-cb72-4ccf-b6c5-82f33d0011f6,
stops,stop_name,zh-tw,宇和部,24 10,,,39b6da22-cb72-4ccf-b6c5-82f33d0011f6,
stops,stop_name,ja,宇和部,24 2,,,58e9f4f6-af4c-4cf2-a5ba-ee9861b5bd13,
stops,stop_name,ja-Hrkt,ウワブ,24 2,,,58e9f4f6-af4c-4cf2-a5ba-ee9861b5bd13,
stops,stop_name,en,Uwabu,24 2,,,58e9f4f6-af4c-4cf2-a5ba-ee9861b5bd13,
stops,stop_name,ko,우와부,24 2,,,58e9f4f6-af4c-4cf2-a5ba-ee9861b5bd13,
stops,stop_name,zh-cn,宇和部,24 2,,,58e9f4f6-af4c-4cf2-a5ba-ee9861b5bd13,
stops,stop_name,zh-tw,宇和部,24 2,,,58e9f4f6-af4c-4cf2-a5ba-ee9861b5bd13,
stops,stop_name,ja,余崎,241 1,,,de8b5071-40f5-4258-923b-68b0f90f2beb,
stops,stop_name,ja-Hrkt,ヨサキ,241 1,,,de8b5071-40f5-4258-923b-68b0f90f2beb,
stops,stop_name,en,Yosaki,241 1,,,de8b5071-40f5-4258-923b-68b0f90f2beb,
stops,stop_name,ko,요사키,241 1,,,de8b5071-40f5-4258-923b-68b0f90f2beb,
stops,stop_name,zh-cn,余崎,241 1,,,de8b5071-40f5-4258-923b-68b0f90f2beb,
stops,stop_name,zh-tw,餘崎,241 1,,,de8b5071-40f5-4258-923b-68b0f90f2beb,
stops,stop_name,ja,吉和小前,242 1,,,15f3a62c-f516-4736-ae86-c0dacb4c5344,
stops,stop_name,ja-Hrkt,ヨシワショウマエ,242 1,,,15f3a62c-f516-4736-ae86-c0dacb4c5344,
stops,stop_name,en,Yoshiwa Sho-mae (Yoshiwa Elementary School),242 1,,,15f3a62c-f516-4736-ae86-c0dacb4c5344,
stops,stop_name,ko,요시와 초등학교,242 1,,,15f3a62c-f516-4736-ae86-c0dacb4c5344,
stops,stop_name,zh-cn,吉和小学前,242 1,,,15f3a62c-f516-4736-ae86-c0dacb4c5344,
stops,stop_name,zh-tw,吉和小學前,242 1,,,15f3a62c-f516-4736-ae86-c0dacb4c5344,
stops,stop_name,ja,吉和小前,242 2,,,8c36be8b-1754-4f7a-a9b2-fd45c14bb9c7,
stops,stop_name,ja-Hrkt,ヨシワショウマエ,242 2,,,8c36be8b-1754-4f7a-a9b2-fd45c14bb9c7,
stops,stop_name,en,Yoshiwa Sho-mae (Yoshiwa Elementary School),242 2,,,8c36be8b-1754-4f7a-a9b2-fd45c14bb9c7,
stops,stop_name,ko,요시와 초등학교,242 2,,,8c36be8b-1754-4f7a-a9b2-fd45c14bb9c7,
stops,stop_name,zh-cn,吉和小学前,242 2,,,8c36be8b-1754-4f7a-a9b2-fd45c14bb9c7,
stops,stop_name,zh-tw,吉和小學前,242 2,,,8c36be8b-1754-4f7a-a9b2-fd45c14bb9c7,
stops,stop_name,ja,向峠南,243 1,,,d51b1179-7e6b-4451-ab4e-1b16d817f166,
stops,stop_name,ja-Hrkt,ムカイガタオミナミ,243 1,,,d51b1179-7e6b-4451-ab4e-1b16d817f166,
stops,stop_name,en,Mukaigatao-minami,243 1,,,d51b1179-7e6b-4451-ab4e-1b16d817f166,
stops,stop_name,ko,무카이가타오 미나미,243 1,,,d51b1179-7e6b-4451-ab4e-1b16d817f166,
stops,stop_name,zh-cn,向峠南,243 1,,,d51b1179-7e6b-4451-ab4e-1b16d817f166,
stops,stop_name,zh-tw,向峠南,243 1,,,d51b1179-7e6b-4451-ab4e-1b16d817f166,
stops,stop_name,ja,向峠南,243 2,,,04c9569e-7650-48c9-a147-f8815649b780,
stops,stop_name,ja-Hrkt,ムカイガタオミナミ,243 2,,,04c9569e-7650-48c9-a147-f8815649b780,
stops,stop_name,en,Mukaigatao-minami,243 2,,,04c9569e-7650-48c9-a147-f8815649b780,
stops,stop_name,ko,무카이가타오 미나미,243 2,,,04c9569e-7650-48c9-a147-f8815649b780,
stops,stop_name,zh-cn,向峠南,243 2,,,04c9569e-7650-48c9-a147-f8815649b780,
stops,stop_name,zh-tw,向峠南,243 2,,,04c9569e-7650-48c9-a147-f8815649b780,
stops,stop_name,ja,渡場通り,244 1,,,96b1de0f-10d9-4c70-87b3-163fcfc9273f,
stops,stop_name,ja-Hrkt,ワタシバドオリ,244 1,,,96b1de0f-10d9-4c70-87b3-163fcfc9273f,
stops,stop_name,en,Watashiba-dori,244 1,,,96b1de0f-10d9-4c70-87b3-163fcfc9273f,
stops,stop_name,ko,와타시바 도리,244 1,,,96b1de0f-10d9-4c70-87b3-163fcfc9273f,
stops,stop_name,zh-cn,渡场通,244 1,,,96b1de0f-10d9-4c70-87b3-163fcfc9273f,
stops,stop_name,zh-tw,渡場通,244 1,,,96b1de0f-10d9-4c70-87b3-163fcfc9273f,
stops,stop_name,ja,渡場通り,244 10,,,b1d0048a-3487-4512-b6a3-e4c704c8abae,
stops,stop_name,ja-Hrkt,ワタシバドオリ,244 10,,,b1d0048a-3487-4512-b6a3-e4c704c8abae,
stops,stop_name,en,Watashiba-dori,244 10,,,b1d0048a-3487-4512-b6a3-e4c704c8abae,
stops,stop_name,ko,와타시바 도리,244 10,,,b1d0048a-3487-4512-b6a3-e4c704c8abae,
stops,stop_name,zh-cn,渡场通,244 10,,,b1d0048a-3487-4512-b6a3-e4c704c8abae,
stops,stop_name,zh-tw,渡場通,244 10,,,b1d0048a-3487-4512-b6a3-e4c704c8abae,
stops,stop_name,ja,渡場通り,244 2,,,d9f2dd76-5c86-4cf8-ae73-97276c0b9154,
stops,stop_name,ja-Hrkt,ワタシバドオリ,244 2,,,d9f2dd76-5c86-4cf8-ae73-97276c0b9154,
stops,stop_name,en,Watashiba-dori,244 2,,,d9f2dd76-5c86-4cf8-ae73-97276c0b9154,
stops,stop_name,ko,와타시바 도리,244 2,,,d9f2dd76-5c86-4cf8-ae73-97276c0b9154,
stops,stop_name,zh-cn,渡场通,244 2,,,d9f2dd76-5c86-4cf8-ae73-97276c0b9154,
stops,stop_name,zh-tw,渡場通,244 2,,,d9f2dd76-5c86-4cf8-ae73-97276c0b9154,
stops,stop_name,ja,渡場通り,245 1,,,41859dce-1dad-427c-a3c7-1ee13e22a25e,
stops,stop_name,ja-Hrkt,ワタシバドオリ,245 1,,,41859dce-1dad-427c-a3c7-1ee13e22a25e,
stops,stop_name,en,Watashiba-dori(Kaigan),245 1,,,41859dce-1dad-427c-a3c7-1ee13e22a25e,
stops,stop_name,ko,와타시바 도리(가이간),245 1,,,41859dce-1dad-427c-a3c7-1ee13e22a25e,
stops,stop_name,zh-cn,渡场通(海岸),245 1,,,41859dce-1dad-427c-a3c7-1ee13e22a25e,
stops,stop_name,zh-tw,渡場通(海岸),245 1,,,41859dce-1dad-427c-a3c7-1ee13e22a25e,
stops,stop_name,ja,渡場通り,245 2,,,2567b688-e86d-430b-9acb-f3abe9280809,
stops,stop_name,ja-Hrkt,ワタシバドオリ,245 2,,,2567b688-e86d-430b-9acb-f3abe9280809,
stops,stop_name,en,Watashiba-dori(Kaigan),245 2,,,2567b688-e86d-430b-9acb-f3abe9280809,
stops,stop_name,ko,와타시바 도리(가이간),245 2,,,2567b688-e86d-430b-9acb-f3abe9280809,
stops,stop_name,zh-cn,渡场通(海岸),245 2,,,2567b688-e86d-430b-9acb-f3abe9280809,
stops,stop_name,zh-tw,渡場通(海岸),245 2,,,2567b688-e86d-430b-9acb-f3abe9280809,
stops,stop_name,ja,二文堂,246 1,,,b70e2325-5d05-43d8-b411-bc8c7eab4efc,
stops,stop_name,ja-Hrkt,ニブンドウ,246 1,,,b70e2325-5d05-43d8-b411-bc8c7eab4efc,
stops,stop_name,en,Nibundo,246 1,,,b70e2325-5d05-43d8-b411-bc8c7eab4efc,
stops,stop_name,ko,니분도,246 1,,,b70e2325-5d05-43d8-b411-bc8c7eab4efc,
stops,stop_name,zh-cn,二文堂,246 1,,,b70e2325-5d05-43d8-b411-bc8c7eab4efc,
stops,stop_name,zh-tw,二文堂,246 1,,,b70e2325-5d05-43d8-b411-bc8c7eab4efc,
stops,stop_name,ja,二文堂,246 2,,,0980e3e0-9166-4229-be86-ceb592a323eb,
stops,stop_name,ja-Hrkt,ニブンドウ,246 2,,,0980e3e0-9166-4229-be86-ceb592a323eb,
stops,stop_name,en,Nibundo,246 2,,,0980e3e0-9166-4229-be86-ceb592a323eb,
stops,stop_name,ko,니분도,246 2,,,0980e3e0-9166-4229-be86-ceb592a323eb,
stops,stop_name,zh-cn,二文堂,246 2,,,0980e3e0-9166-4229-be86-ceb592a323eb,
stops,stop_name,zh-tw,二文堂,246 2,,,0980e3e0-9166-4229-be86-ceb592a323eb,
stops,stop_name,ja,ぎおん橋,247 1,,,a24a5aec-55d3-4959-a8ec-70c6e0b065ac,
stops,stop_name,ja-Hrkt,ギオンバシ,247 1,,,a24a5aec-55d3-4959-a8ec-70c6e0b065ac,
stops,stop_name,en,Gionbashi(Kaigan),247 1,,,a24a5aec-55d3-4959-a8ec-70c6e0b065ac,
stops,stop_name,ko,기온바시(가이간),247 1,,,a24a5aec-55d3-4959-a8ec-70c6e0b065ac,
stops,stop_name,zh-cn,祇园桥(海岸),247 1,,,a24a5aec-55d3-4959-a8ec-70c6e0b065ac,
stops,stop_name,zh-tw,祇園橋(海岸),247 1,,,a24a5aec-55d3-4959-a8ec-70c6e0b065ac,
stops,stop_name,ja,ぎおん橋,247 2,,,026f9ed3-f0f7-42e1-b4ff-b34687fe1f68,
stops,stop_name,ja-Hrkt,ギオンバシ,247 2,,,026f9ed3-f0f7-42e1-b4ff-b34687fe1f68,
stops,stop_name,en,Gionbashi(Kaigan),247 2,,,026f9ed3-f0f7-42e1-b4ff-b34687fe1f68,
stops,stop_name,ko,기온바시(가이간),247 2,,,026f9ed3-f0f7-42e1-b4ff-b34687fe1f68,
stops,stop_name,zh-cn,祇园桥(海岸),247 2,,,026f9ed3-f0f7-42e1-b4ff-b34687fe1f68,
stops,stop_name,zh-tw,祇園橋(海岸),247 2,,,026f9ed3-f0f7-42e1-b4ff-b34687fe1f68,
stops,stop_name,ja,西御所,248 1,,,5f9d717f-e191-4d0a-8472-916857382af6,
stops,stop_name,ja-Hrkt,ニシゴショ,248 1,,,5f9d717f-e191-4d0a-8472-916857382af6,
stops,stop_name,en,Nishi-gosho(Kaigan),248 1,,,5f9d717f-e191-4d0a-8472-916857382af6,
stops,stop_name,ko,니시 고쇼(가이간),248 1,,,5f9d717f-e191-4d0a-8472-916857382af6,
stops,stop_name,zh-cn,西御所(海岸),248 1,,,5f9d717f-e191-4d0a-8472-916857382af6,
stops,stop_name,zh-tw,西禦所(海岸),248 1,,,5f9d717f-e191-4d0a-8472-916857382af6,
stops,stop_name,ja,西御所,248 2,,,19209fec-001e-4189-a45e-89920d080d59,
stops,stop_name,ja-Hrkt,ニシゴショ,248 2,,,19209fec-001e-4189-a45e-89920d080d59,
stops,stop_name,en,Nishi-gosho(Kaigan),248 2,,,19209fec-001e-4189-a45e-89920d080d59,
stops,stop_name,ko,니시 고쇼(가이간),248 2,,,19209fec-001e-4189-a45e-89920d080d59,
stops,stop_name,zh-cn,西御所(海岸),248 2,,,19209fec-001e-4189-a45e-89920d080d59,
stops,stop_name,zh-tw,西禦所(海岸),248 2,,,19209fec-001e-4189-a45e-89920d080d59,
stops,stop_name,ja,運動公園入口,25 1,,,b1f36cc3-fbb9-485c-97f2-7c322ffc88b6,
stops,stop_name,ja-Hrkt,ウンドウコウエンイリ,25 1,,,b1f36cc3-fbb9-485c-97f2-7c322ffc88b6,
stops,stop_name,en,Undo Koen-iriguchi (Sports Park Entrance),25 1,,,b1f36cc3-fbb9-485c-97f2-7c322ffc88b6,
stops,stop_name,ko,운동 공원,25 1,,,b1f36cc3-fbb9-485c-97f2-7c322ffc88b6,
stops,stop_name,zh-cn,运动公园入口,25 1,,,b1f36cc3-fbb9-485c-97f2-7c322ffc88b6,
stops,stop_name,zh-tw,運動公園入口,25 1,,,b1f36cc3-fbb9-485c-97f2-7c322ffc88b6,
stops,stop_name,ja,運動公園入口,25 2,,,b719fa28-0dd7-4892-9799-a63fa32ebbcb,
stops,stop_name,ja-Hrkt,ウンドウコウエンイリ,25 2,,,b719fa28-0dd7-4892-9799-a63fa32ebbcb,
stops,stop_name,en,Undo Koen-iriguchi (Sports Park Entrance),25 2,,,b719fa28-0dd7-4892-9799-a63fa32ebbcb,
stops,stop_name,ko,운동 공원,25 2,,,b719fa28-0dd7-4892-9799-a63fa32ebbcb,
stops,stop_name,zh-cn,运动公园入口,25 2,,,b719fa28-0dd7-4892-9799-a63fa32ebbcb,
stops,stop_name,zh-tw,運動公園入口,25 2,,,b719fa28-0dd7-4892-9799-a63fa32ebbcb,
stops,stop_name,ja,尾商正門前,250 1,,,71019c2b-019f-498b-9d11-bee0bbe15ee2,
stops,stop_name,ja-Hrkt,オノショウセイモンマ,250 1,,,71019c2b-019f-498b-9d11-bee0bbe15ee2,
stops,stop_name,en,Onosho-seimon-mae(Onomichi commercial High School),250 1,,,71019c2b-019f-498b-9d11-bee0bbe15ee2,
stops,stop_name,ko,오노쇼 정문 마에,250 1,,,71019c2b-019f-498b-9d11-bee0bbe15ee2,
stops,stop_name,zh-cn,尾商正门前,250 1,,,71019c2b-019f-498b-9d11-bee0bbe15ee2,
stops,stop_name,zh-tw,尾商正門前,250 1,,,71019c2b-019f-498b-9d11-bee0bbe15ee2,
stops,stop_name,ja,平原台北口,251 1,,,7739bff6-ea39-499f-8a9d-de7776c3bbfb,
stops,stop_name,ja-Hrkt,ヒラハラダイキタグチ,251 1,,,7739bff6-ea39-499f-8a9d-de7776c3bbfb,
stops,stop_name,en,Hiraharadai-kita,251 1,,,7739bff6-ea39-499f-8a9d-de7776c3bbfb,
stops,stop_name,ko,히라하라다이 키타구치,251 1,,,7739bff6-ea39-499f-8a9d-de7776c3bbfb,
stops,stop_name,zh-cn,平原台北口,251 1,,,7739bff6-ea39-499f-8a9d-de7776c3bbfb,
stops,stop_name,zh-tw,平原臺北口,251 1,,,7739bff6-ea39-499f-8a9d-de7776c3bbfb,
stops,stop_name,ja,平原台北口,251 2,,,cfa6ad96-1d0d-4758-b299-0893cf7c27ec,
stops,stop_name,ja-Hrkt,ヒラハラダイキタグチ,251 2,,,cfa6ad96-1d0d-4758-b299-0893cf7c27ec,
stops,stop_name,en,Hiraharadai-kita,251 2,,,cfa6ad96-1d0d-4758-b299-0893cf7c27ec,
stops,stop_name,ko,히라하라다이 키타구치,251 2,,,cfa6ad96-1d0d-4758-b299-0893cf7c27ec,
stops,stop_name,zh-cn,平原台北口,251 2,,,cfa6ad96-1d0d-4758-b299-0893cf7c27ec,
stops,stop_name,zh-tw,平原臺北口,251 2,,,cfa6ad96-1d0d-4758-b299-0893cf7c27ec,
stops,stop_name,ja,トッツ本社前,252 1,,,d34820e8-71c7-4663-9c5a-3a522a1c4700,
stops,stop_name,ja-Hrkt,トッツホンシャマエ,252 1,,,d34820e8-71c7-4663-9c5a-3a522a1c4700,
stops,stop_name,en,Tots Honsha-mae,252 1,,,d34820e8-71c7-4663-9c5a-3a522a1c4700,
stops,stop_name,ko,돗쓰 혼샤 마에,252 1,,,d34820e8-71c7-4663-9c5a-3a522a1c4700,
stops,stop_name,zh-cn,Tots总部前,252 1,,,d34820e8-71c7-4663-9c5a-3a522a1c4700,
stops,stop_name,zh-tw,Tots總部前,252 1,,,d34820e8-71c7-4663-9c5a-3a522a1c4700,
stops,stop_name,ja,トッツ本社前,252 2,,,6cc1df5c-07bb-4d49-af42-4fe4757b583c,
stops,stop_name,ja-Hrkt,トッツホンシャマエ,252 2,,,6cc1df5c-07bb-4d49-af42-4fe4757b583c,
stops,stop_name,en,Tots Honsha-mae,252 2,,,6cc1df5c-07bb-4d49-af42-4fe4757b583c,
stops,stop_name,ko,돗쓰 혼샤 마에,252 2,,,6cc1df5c-07bb-4d49-af42-4fe4757b583c,
stops,stop_name,zh-cn,Tots总部前,252 2,,,6cc1df5c-07bb-4d49-af42-4fe4757b583c,
stops,stop_name,zh-tw,Tots總部前,252 2,,,6cc1df5c-07bb-4d49-af42-4fe4757b583c,
stops,stop_name,ja,みなと小学校,253 1,,,8ab38bfd-31ee-442d-b02c-378f4c5dcb0b,
stops,stop_name,ja-Hrkt,ミナトショウガッコウ（キタコウイリグチ）,253 1,,,8ab38bfd-31ee-442d-b02c-378f4c5dcb0b,
stops,stop_name,en,Minato Shogakko (Minato Elementary School)（Kitako-iriguchi）,253 1,,,8ab38bfd-31ee-442d-b02c-378f4c5dcb0b,
stops,stop_name,ko,미나토 초등학교（기타코 이리구치）,253 1,,,8ab38bfd-31ee-442d-b02c-378f4c5dcb0b,
stops,stop_name,zh-cn,港小学（北高入口）,253 1,,,8ab38bfd-31ee-442d-b02c-378f4c5dcb0b,
stops,stop_name,zh-tw,港小學（北高入口）,253 1,,,8ab38bfd-31ee-442d-b02c-378f4c5dcb0b,
stops,stop_name,ja,みなと小学校,253 10,,,a4c81401-651f-4b34-ab65-f0f895d753cd,
stops,stop_name,ja-Hrkt,ミナトショウガッコウ（キタコウイリグチ）,253 10,,,a4c81401-651f-4b34-ab65-f0f895d753cd,
stops,stop_name,en,Minato Shogakko (Minato Elementary School)（Kitako-iriguchi）,253 10,,,a4c81401-651f-4b34-ab65-f0f895d753cd,
stops,stop_name,ko,미나토 초등학교（기타코 이리구치）,253 10,,,a4c81401-651f-4b34-ab65-f0f895d753cd,
stops,stop_name,zh-cn,港小学（北高入口）,253 10,,,a4c81401-651f-4b34-ab65-f0f895d753cd,
stops,stop_name,zh-tw,港小學（北高入口）,253 10,,,a4c81401-651f-4b34-ab65-f0f895d753cd,
stops,stop_name,ja,みなと小学校,253 2,,,67ad4e35-c1c7-4914-a2e3-3dc5d8a32630,
stops,stop_name,ja-Hrkt,ミナトショウガッコウ（キタコウイリグチ）,253 2,,,67ad4e35-c1c7-4914-a2e3-3dc5d8a32630,
stops,stop_name,en,Minato Shogakko (Minato Elementary School)（Kitako-iriguchi）,253 2,,,67ad4e35-c1c7-4914-a2e3-3dc5d8a32630,
stops,stop_name,ko,미나토 초등학교（기타코 이리구치）,253 2,,,67ad4e35-c1c7-4914-a2e3-3dc5d8a32630,
stops,stop_name,zh-cn,港小学（北高入口）,253 2,,,67ad4e35-c1c7-4914-a2e3-3dc5d8a32630,
stops,stop_name,zh-tw,港小學（北高入口）,253 2,,,67ad4e35-c1c7-4914-a2e3-3dc5d8a32630,
stops,stop_name,ja,兼吉三丁目,254 1,,,05d1105c-6bad-48dc-81d5-9ee9c0e1c010,
stops,stop_name,ja-Hrkt,カネヨシサンチョウメ,254 1,,,05d1105c-6bad-48dc-81d5-9ee9c0e1c010,
stops,stop_name,en,Kaneyoshi-sanchome (Kaneyoshi 3),254 1,,,05d1105c-6bad-48dc-81d5-9ee9c0e1c010,
stops,stop_name,ko,가네요시 3초메,254 1,,,05d1105c-6bad-48dc-81d5-9ee9c0e1c010,
stops,stop_name,zh-cn,兼吉三丁目,254 1,,,05d1105c-6bad-48dc-81d5-9ee9c0e1c010,
stops,stop_name,zh-tw,兼吉三丁目,254 1,,,05d1105c-6bad-48dc-81d5-9ee9c0e1c010,
stops,stop_name,ja,三美園団地南,256 1,,,3403145b-1772-4fb4-86a9-1cd6901d486d,
stops,stop_name,ja-Hrkt,サンビエンダンチミナ,256 1,,,3403145b-1772-4fb4-86a9-1cd6901d486d,
stops,stop_name,en,Sambien Danchi-minami,256 1,,,3403145b-1772-4fb4-86a9-1cd6901d486d,
stops,stop_name,ko,산비엔 단치 미나미,256 1,,,3403145b-1772-4fb4-86a9-1cd6901d486d,
stops,stop_name,zh-cn,三美园团地南,256 1,,,3403145b-1772-4fb4-86a9-1cd6901d486d,
stops,stop_name,zh-tw,三美園團地南,256 1,,,3403145b-1772-4fb4-86a9-1cd6901d486d,
stops,stop_name,ja,三美園団地南,256 2,,,6ad43da4-fa14-497b-bbcf-a209094eb291,
stops,stop_name,ja-Hrkt,サンビエンダンチミナ,256 2,,,6ad43da4-fa14-497b-bbcf-a209094eb291,
stops,stop_name,en,Sambien Danchi-minami,256 2,,,6ad43da4-fa14-497b-bbcf-a209094eb291,
stops,stop_name,ko,산비엔 단치 미나미,256 2,,,6ad43da4-fa14-497b-bbcf-a209094eb291,
stops,stop_name,zh-cn,三美园团地南,256 2,,,6ad43da4-fa14-497b-bbcf-a209094eb291,
stops,stop_name,zh-tw,三美園團地南,256 2,,,6ad43da4-fa14-497b-bbcf-a209094eb291,
stops,stop_name,ja,潮見ヶ浜,259 1,,,3c80e7f7-c80b-4546-b9c5-0076f88517fe,
stops,stop_name,ja-Hrkt,シオミガハマ,259 1,,,3c80e7f7-c80b-4546-b9c5-0076f88517fe,
stops,stop_name,en,Shiomigahama,259 1,,,3c80e7f7-c80b-4546-b9c5-0076f88517fe,
stops,stop_name,ko,시오미가하마,259 1,,,3c80e7f7-c80b-4546-b9c5-0076f88517fe,
stops,stop_name,zh-cn,潮见浜,259 1,,,3c80e7f7-c80b-4546-b9c5-0076f88517fe,
stops,stop_name,zh-tw,潮見濱,259 1,,,3c80e7f7-c80b-4546-b9c5-0076f88517fe,
stops,stop_name,ja,潮見ヶ浜,259 10,,,076aa9de-909a-4fc1-9a81-f68664fc114b,
stops,stop_name,ja-Hrkt,シオミガハマ,259 10,,,076aa9de-909a-4fc1-9a81-f68664fc114b,
stops,stop_name,en,Shiomigahama,259 10,,,076aa9de-909a-4fc1-9a81-f68664fc114b,
stops,stop_name,ko,시오미가하마,259 10,,,076aa9de-909a-4fc1-9a81-f68664fc114b,
stops,stop_name,zh-cn,潮见浜,259 10,,,076aa9de-909a-4fc1-9a81-f68664fc114b,
stops,stop_name,zh-tw,潮見濱,259 10,,,076aa9de-909a-4fc1-9a81-f68664fc114b,
stops,stop_name,ja,江奥,26 1,,,2c36020e-d9c4-4616-be60-3a5f46a057ea,
stops,stop_name,ja-Hrkt,エノオク,26 1,,,2c36020e-d9c4-4616-be60-3a5f46a057ea,
stops,stop_name,en,Enooku,26 1,,,2c36020e-d9c4-4616-be60-3a5f46a057ea,
stops,stop_name,ko,에노오쿠,26 1,,,2c36020e-d9c4-4616-be60-3a5f46a057ea,
stops,stop_name,zh-cn,江奥,26 1,,,2c36020e-d9c4-4616-be60-3a5f46a057ea,
stops,stop_name,zh-tw,江奧,26 1,,,2c36020e-d9c4-4616-be60-3a5f46a057ea,
stops,stop_name,ja,ぽっぽの湯前,261 1,,,de146e54-1596-48d8-ad09-82773a5b5b1e,
stops,stop_name,ja-Hrkt,ポッポノユマエ,261 1,,,de146e54-1596-48d8-ad09-82773a5b5b1e,
