trans_id,lang,translation
オークアリーナ入口,zh-tw,吳市綜合體育館""Oak Arena""入口
白岳入口,ja,白岳入口
白岳入口,ja-Hrkt,しらたけいりぐち
白岳入口,en,Shiratake-iriguchi
白岳入口,ko,시라타케 이리구치
白岳入口,zh-cn,白岳入口
白岳入口,zh-tw,白嶽入口
白石,ja,白石
白石,ja-Hrkt,しらいし
白石,en,Shiraishi
白石,ko,시라이시
白石,zh-cn,白石
白石,zh-tw,白石
西神町,ja,西神町
西神町,ja-Hrkt,にしがみちょう
西神町,en,Nishigamicho
西神町,ko,니시가미초
西神町,zh-cn,西神町
西神町,zh-tw,西神町
汐込川,ja,汐込川
汐込川,ja-Hrkt,しおこみがわ
汐込川,en,Shiokomigawa
汐込川,ko,시오코미가와
汐込川,zh-cn,汐込川
汐込川,zh-tw,汐込川
仁方駅前,ja,仁方駅前
仁方駅前,ja-Hrkt,にがたえきまえ
仁方駅前,en,Nigata Sta.
仁方駅前,ko,니가타 역
仁方駅前,zh-cn,仁方站前
仁方駅前,zh-tw,仁方站前
大東踏切前,ja,大東踏切前
大東踏切前,ja-Hrkt,おおひがしふみきりまえ
大東踏切前,en,Ohigashi Fumikiri-mae
大東踏切前,ko,오히가시 후미키리 마에
大東踏切前,zh-cn,大东道口前
大東踏切前,zh-tw,大東道口前
大東,ja,大東
大東,ja-Hrkt,おおひがし
大東,en,Ohigashi
大東,ko,오히가시
大東,zh-cn,大东
大東,zh-tw,大東
大歳町,ja,大歳町
大歳町,ja-Hrkt,おおとしちょう
大歳町,en,Otoshicho
大歳町,ko,오토시초
大歳町,zh-cn,大岁町
大歳町,zh-tw,大歲町
戸浜西,ja,戸浜西
戸浜西,ja-Hrkt,とはまにし
戸浜西,en,Tohama-nishi
戸浜西,ko,도하마 니시
戸浜西,zh-cn,户滨西
戸浜西,zh-tw,戶濱西
戸浜,ja,戸浜
戸浜,ja-Hrkt,とはま
戸浜,en,Tohama
戸浜,ko,도하마
戸浜,zh-cn,户滨
戸浜,zh-tw,戶濱
小仁方,ja,小仁方
小仁方,ja-Hrkt,こにがた
小仁方,en,Konigata
小仁方,ko,고니가타
小仁方,zh-cn,小仁方
小仁方,zh-tw,小仁方
丸岩口,ja,丸岩口
丸岩口,ja-Hrkt,まるいわぐち
丸岩口,en,Maruiwa-guchi
丸岩口,ko,마루이와 구치
丸岩口,zh-cn,丸岩口
丸岩口,zh-tw,丸巖口
岩戸,ja,岩戸
岩戸,ja-Hrkt,いわと
岩戸,en,Iwato
岩戸,ko,이와토
岩戸,zh-cn,岩户
岩戸,zh-tw,巖戶
えびさき,ja,えびさき
えびさき,ja-Hrkt,えびさき
えびさき,en,Ebisaki
えびさき,ko,에비사키
えびさき,zh-cn,EBISAKI
えびさき,zh-tw,EBISAKI
新宮神社前,ja,新宮神社前
新宮神社前,ja-Hrkt,しんぐうじんじゃまえ
新宮神社前,en,Shingu Jinja-mae (Shingu Jinja Shrine)
新宮神社前,ko,신구진자 신사
新宮神社前,zh-cn,新宫神社前
新宮神社前,zh-tw,新宮神社前
川尻駅,ja,川尻駅
川尻駅,ja-Hrkt,かわじりえき
川尻駅,en,Kawajiri Sta.
川尻駅,ko,가와지리 역
川尻駅,zh-cn,川尻站
川尻駅,zh-tw,川尻站
清水町,ja,清水町
清水町,ja-Hrkt,しみずちょう
清水町,en,Shimizucho
清水町,ko,시미즈초
清水町,zh-cn,清水町
清水町,zh-tw,清水町
川尻月の浦,ja,川尻月の浦
川尻月の浦,ja-Hrkt,かわじりつきのうら
川尻月の浦,en,Kawajiri Tsukinoura
川尻月の浦,ko,가와지리 쓰키노우라
川尻月の浦,zh-cn,川尻月之浦
川尻月の浦,zh-tw,川尻月之浦
月の浦,ja,月の浦
月の浦,ja-Hrkt,つきのうら
小用入口,ja,小用入口
小用入口,ja-Hrkt,こよういりぐち
小用入口,en,Koyo-iriguchi
小用入口,ko,고요 이리구치
小用入口,zh-cn,小用入口
小用入口,zh-tw,小用入口
新開橋,ja,新開橋
新開橋,ja-Hrkt,しんかいばし
新開橋,en,Shinkaibashi
新開橋,ko,신가이바시
新開橋,zh-cn,新开桥
新開橋,zh-tw,新開橋
皆実町,ja,皆実町
皆実町,ja-Hrkt,みなみちょう
皆実町,en,Minamicho
皆実町,ko,미나미초
皆実町,zh-cn,皆实町
皆実町,zh-tw,皆實町
皆実公園前,ja,皆実公園前
皆実公園前,ja-Hrkt,みなみこうえんまえ
皆実公園前,en,Minami Koen-mae (Minami Park)
皆実公園前,ko,미나미 공원
皆実公園前,zh-cn,皆实公园前
皆実公園前,zh-tw,皆實公園前
小須磨,ja,小須磨
小須磨,ja-Hrkt,こすま
小須磨,en,Kosuma
小須磨,ko,고스마
小須磨,zh-cn,小须磨
小須磨,zh-tw,小須磨
三条３丁目,ja,三条３丁目
三条３丁目,ja-Hrkt,さんじょうさんちょうめ
三条３丁目,en,Sanjo-sanchome (Sanjo 3)
三条３丁目,ko,산조 3초메
三条３丁目,zh-cn,三条3丁目
三条３丁目,zh-tw,三條3丁目
王子マテリア前,ja,王子マテリア前
王子マテリア前,ja-Hrkt,おうじまてりあまえ
王子マテリア前,en,Oji Materia-mae
王子マテリア前,ko,오지 마테리아 마에
王子マテリア前,zh-cn,王子MATERIA前
王子マテリア前,zh-tw,王子MATERIA前
末広２丁目,ja,末広２丁目
末広２丁目,ja-Hrkt,すえひろにちょうめ
末広２丁目,en,Suehiro-nichome (Suehiro 2-chome)
末広２丁目,ko,스에히로 2초메
末広２丁目,zh-cn,末广2丁目
末広２丁目,zh-tw,末廣2丁目
津久茂,ja,津久茂
津久茂,ja-Hrkt,つくも
津久茂,en,Tsukumo
津久茂,ko,쓰쿠모
津久茂,zh-cn,津久茂
津久茂,zh-tw,津久茂
長浜桟橋,ja,長浜桟橋
長浜桟橋,ja-Hrkt,ながはまさんばし
長浜桟橋,en,Nagahama Sambashi (Nagahama Pier)
長浜桟橋,ko,나가하마 산바시
長浜桟橋,zh-cn,长滨栈桥
長浜桟橋,zh-tw,長濱棧橋
広南小学校,ja,広南小学校
広南小学校,ja-Hrkt,ひろみなみしょうがっこう
広南小学校,en,Hiro-minami Shogakko (Hiro-minami Elementary School)
広南小学校,ko,히로미나미 초등학교
広南小学校,zh-cn,广南小学
広南小学校,zh-tw,廣南小學
造船所前,ja,造船所前
造船所前,ja-Hrkt,ぞうせんしょまえ
造船所前,en,Zosensho-mae
造船所前,ko,조센조마에
造船所前,zh-cn,造船所前
造船所前,zh-tw,造船所前
下小坪,ja,下小坪
下小坪,ja-Hrkt,しもこつぼ
下小坪,en,Shimo-kotsubo
下小坪,ko,시모코쓰보
下小坪,zh-cn,下小坪
下小坪,zh-tw,下小坪
こつぼふれあい広場,ja,こつぼふれあい広場
こつぼふれあい広場,ja-Hrkt,こつぼふれあいひろば
こつぼふれあい広場,en,Kotsubo Fureai-hiroba
こつぼふれあい広場,ko,고쓰보 후레아이 히로바
こつぼふれあい広場,zh-cn,小坪交流广场
こつぼふれあい広場,zh-tw,小坪交流廣場
小坪,ja,小坪
小坪,ja-Hrkt,こつぼ
小坪,en,Kotsubo
小坪,ko,고쓰보
小坪,zh-cn,小坪
小坪,zh-tw,小坪
東小坪,ja,東小坪
東小坪,ja-Hrkt,ひがしこつぼ
東小坪,en,Higashi-kotsubo
東小坪,ko,히가시코쓰보
東小坪,zh-cn,东小坪
東小坪,zh-tw,東小坪
大新開,ja,大新開
大新開,ja-Hrkt,おおしんがい
大新開,en,Oshingai
大新開,ko,오신가이
大新開,zh-cn,大新开
大新開,zh-tw,大新開
広商店街,ja,広商店街
広商店街,ja-Hrkt,ひろしょうてんがい
広商店街,en,Hiro Shotengai (Hiro Shopping Street)
広商店街,ko,히로 상가
広商店街,zh-cn,广商业街
広商店街,zh-tw,廣商業街
北大新開,ja,北大新開
北大新開,ja-Hrkt,きたおおしんがい
北大新開,en,Kita-oshingai
北大新開,ko,기타오신가이
北大新開,zh-cn,北大新开
北大新開,zh-tw,北大新開
中新開,ja,中新開
中新開,ja-Hrkt,なかしんがい
中新開,en,Naka-shingai
中新開,ko,나카신가이
中新開,zh-cn,中新开
中新開,zh-tw,中新開
弁天橋,ja,弁天橋
弁天橋,ja-Hrkt,べんてんばし
弁天橋,en,Bentembashi
弁天橋,ko,벤텐바시
弁天橋,zh-cn,弁天桥
弁天橋,zh-tw,弁天橋
塩焼,ja,塩焼
塩焼,ja-Hrkt,しやき
塩焼,en,Shiyaki
塩焼,ko,시야키
塩焼,zh-cn,盐烧
塩焼,zh-tw,鹽燒
上山手橋,ja,上山手橋
上山手橋,ja-Hrkt,かみやまてばし
上山手橋,en,Kami-yamatebashi
上山手橋,ko,가미야마테바시
上山手橋,zh-cn,上山手桥
上山手橋,zh-tw,上山手橋
松ヶ丘団地,ja,松ヶ丘団地
松ヶ丘団地,ja-Hrkt,まつがおかだんち
松ヶ丘団地,en,Matsugaoka Danchi
松ヶ丘団地,ko,마쓰가오카 단치
松ヶ丘団地,zh-cn,松丘团地
松ヶ丘団地,zh-tw,松丘團地
野間園前,ja,野間園前
野間園前,ja-Hrkt,のまえんまえ
桜ヶ丘団地,ja,桜ヶ丘団地
桜ヶ丘団地,ja-Hrkt,さくらがおかだんち
桜ヶ丘団地,en,Sakuragaoka Danchi
桜ヶ丘団地,ko,사쿠라가오카 단치
桜ヶ丘団地,zh-cn,樱丘团地
桜ヶ丘団地,zh-tw,櫻丘團地
政畝団地入口,ja,政畝団地入口
政畝団地入口,ja-Hrkt,まさうねだんちいりぐち
政畝団地入口,en,Masaune Danchi-iriguchi
政畝団地入口,ko,마사우네 단치 이리구치
政畝団地入口,zh-cn,政亩团地入口
政畝団地入口,zh-tw,政畝團地入口
宮ヶ迫団地入口,ja,宮ヶ迫団地入口
宮ヶ迫団地入口,ja-Hrkt,みやがさこだんちいりぐち
宮ヶ迫団地入口,en,Miyagasako-Danchi-iriguchi
宮ヶ迫団地入口,ko,미야가사코 단이 이리구치
宮ヶ迫団地入口,zh-cn,宫迫团地入口
宮ヶ迫団地入口,zh-tw,宮迫團地入口
焼山下呉地,ja,焼山下呉地
焼山下呉地,ja-Hrkt,やけやましもくれじ
焼山下呉地,en,Yakeyama-shimo-kureji
焼山下呉地,ko,야케야마 시모 쿠레지
焼山下呉地,zh-cn,烧山下吴地
焼山下呉地,zh-tw,燒山下吳地
第３団地入口,ja,第３団地入口
第３団地入口,ja-Hrkt,だいさんだんちいりぐち
第３団地入口,en,Daisan-Danchi-iriguchi
第３団地入口,ko,다이산 단치 이리구치
第３団地入口,zh-cn,第3团地入口
第３団地入口,zh-tw,第3團地入口
南ハイツ入口,ja,南ハイツ入口
南ハイツ入口,ja-Hrkt,みなみはいついりぐち
南ハイツ入口,en,Minami Heights-iriguchi
南ハイツ入口,ko,미나미 하이츠 이리구치
南ハイツ入口,zh-cn,南公寓入口
南ハイツ入口,zh-tw,南公寓入口
苗代,ja,苗代
苗代,ja-Hrkt,なえしろ
苗代,en,Naeshiro
苗代,ko,나에시로
苗代,zh-cn,苗代
苗代,zh-tw,苗代
苗代西条,ja,苗代西条
苗代西条,ja-Hrkt,なえしろにしじょう
苗代西条,en,Naeshiro Nishijo
苗代西条,ko,나에시로 니시조
苗代西条,zh-cn,苗代西条
苗代西条,zh-tw,苗代西條
苗代下条,ja,苗代下条
苗代下条,ja-Hrkt,なえしろしもじょう
苗代下条,en,Neshiro Shimojo
苗代下条,ko,나에시로 시모조
苗代下条,zh-cn,苗代下条
苗代下条,zh-tw,苗代下條
昭和中学校前,ja,昭和中学校前
昭和中学校前,ja-Hrkt,しょうわちゅうがっこうまえ
昭和中学校前,en,Showa Chugakko-mae (Showa Junior High School)
昭和中学校前,ko,쇼와 중학교
昭和中学校前,zh-cn,昭和中学前
昭和中学校前,zh-tw,昭和中學前
三石,ja,三石
三石,ja-Hrkt,みついし
三石,en,Mitsuishi
三石,ko,미쓰이시
三石,zh-cn,三石
三石,zh-tw,三石
洗川,ja,洗川
洗川,ja-Hrkt,あらいかわ
洗川,en,Araikawa
洗川,ko,아라이카와
洗川,zh-cn,洗川
洗川,zh-tw,洗川
神山,ja,神山
神山,ja-Hrkt,じんやま
神山,en,Jinyama
神山,ko,진야마
神山,zh-cn,神山
神山,zh-tw,神山
神山峠,ja,神山峠
神山峠,ja-Hrkt,じんやまとうげ
神山峠,en,Jinyama-toge
神山峠,ko,진야마 토게
神山峠,zh-cn,神山峠
神山峠,zh-tw,神山峠
平原水源池前,ja,平原水源池前
平原水源池前,ja-Hrkt,ひらばらすいげんちまえ
平原水源池前,en,Hirabara Suigenchi-mae
平原水源池前,ko,히라바라 스이겐치 마에
平原水源池前,zh-cn,平原水源池前
平原水源池前,zh-tw,平原水源池前
上平原町,ja,上平原町
上平原町,ja-Hrkt,かみひらばらちょう
上平原町,en,Kami-hirabaracho
上平原町,ko,가미히라바라초
上平原町,zh-cn,上平原町
上平原町,zh-tw,上平原町
望地,ja,望地
望地,ja-Hrkt,ぼうぢ
望地,en,Boji
望地,ko,보지
望地,zh-cn,望地
望地,zh-tw,望地
西谷,ja,西谷
西谷,ja-Hrkt,にしたに
西谷,en,Nishitani
西谷,ko,니시타니
西谷,zh-cn,西谷
西谷,zh-tw,西谷
涼ミ岩,ja,涼ミ岩
涼ミ岩,ja-Hrkt,すずみいわ
涼ミ岩,en,Suzumiiwa
涼ミ岩,ko,스즈미이와
涼ミ岩,zh-cn,凉岩
涼ミ岩,zh-tw,涼巖
惣付,ja,惣付
惣付,ja-Hrkt,そうづけ
惣付,en,Sozuke
惣付,ko,소즈케
惣付,zh-cn,总付
惣付,zh-tw,總付
中惣付,ja,中惣付
中惣付,ja-Hrkt,なかそうづけ
中惣付,en,Naka-sozuke
中惣付,ko,나카소즈케
中惣付,zh-cn,中总付
中惣付,zh-tw,中總付
東惣付,ja,東惣付
東惣付,ja-Hrkt,ひがしそうづけ
東惣付,en,Higashi-sozuke
東惣付,ko,히가시소즈케
東惣付,zh-cn,东总付
東惣付,zh-tw,東總付
小菅,ja,小菅
小菅,ja-Hrkt,こすげ
小菅,en,Kosuge
小菅,ko,고스게
小菅,zh-cn,小菅
小菅,zh-tw,小菅
柳迫灰ヶ峰登山口,ja,柳迫灰ヶ峰登山口
柳迫灰ヶ峰登山口,ja-Hrkt,やなぎさこはいがみねとざんぐち
柳迫灰ヶ峰登山口,en,Yanagisako Haigamine Tozan-guchi
柳迫灰ヶ峰登山口,ko,야나기사코 하이가미네 산
柳迫灰ヶ峰登山口,zh-cn,柳迫灰峰登山口
柳迫灰ヶ峰登山口,zh-tw,柳迫灰峰登山口
栃原,ja,栃原
栃原,ja-Hrkt,とちばら
栃原,en,Tochibara
栃原,ko,도치바라
栃原,zh-cn,栃原
栃原,zh-tw,栃原
東谷,ja,東谷
東谷,ja-Hrkt,ひがしたに
東谷,en,Higashitani
東谷,ko,히가시타니
東谷,zh-cn,东谷
東谷,zh-tw,東谷
昭和北小学校前,ja,昭和北小学校前
昭和北小学校前,ja-Hrkt,しょうわきたしょうがっこうまえ
昭和北小学校前,en,Showa-kita Shogakko-mae (Showa-kita Elementary School)
昭和北小学校前,ko,쇼와 키타 초등학교
昭和北小学校前,zh-cn,昭和北小学前
昭和北小学校前,zh-tw,昭和北小學前
本庄ハイツ入口,ja,本庄ハイツ入口
本庄ハイツ入口,ja-Hrkt,ほんじょうはいついりぐち
本庄ハイツ入口,en,Honjo Heights-iriguchi
本庄ハイツ入口,ko,혼조 하이츠 이리구치
本庄ハイツ入口,zh-cn,本庄公寓入口
本庄ハイツ入口,zh-tw,本莊公寓入口
呉郵便局前,ja,呉郵便局前
呉郵便局前,ja-Hrkt,くれゆうびんきょくまえ
呉郵便局前,en,Kure Yubinkyoku-mae (Kure Post Office)
呉郵便局前,ko,구레 우체국
呉郵便局前,zh-cn,吴邮局前
呉郵便局前,zh-tw,吳郵局前
中央３丁目,ja,中央３丁目
中央３丁目,ja-Hrkt,ちゅうおうさんちょうめ
中央３丁目,en,Chuo-sanchome (Chuo 3)
中央３丁目,ko,주오 3초메
中央３丁目,zh-cn,中央3丁目
中央３丁目,zh-tw,中央3丁目
中通３丁目,ja,中通３丁目
中通３丁目,ja-Hrkt,なかどおりさんちょうめ
中通３丁目,en,Nakadori-sanchome (Nakadori 3)
中通３丁目,ko,나카도리 3초메
中通３丁目,zh-cn,中通3丁目
中通３丁目,zh-tw,中通3丁目
呉市役所前,ja,呉市役所前
呉市役所前,ja-Hrkt,くれしやくしょまえ
呉市役所前,en,Kure Shiyakusho-mae (Kure City Hall)
呉市役所前,ko,구레 시청
呉市役所前,zh-cn,吴市政府前
呉市役所前,zh-tw,吳市政府前
明神橋,ja,明神橋
明神橋,ja-Hrkt,みょうじんばし
明神橋,en,Myojimbashi
明神橋,ko,묘진바시
明神橋,zh-cn,明神桥
明神橋,zh-tw,明神橋
東片山町,ja,東片山町
東片山町,ja-Hrkt,ひがしかたやまちょう
東片山町,en,Higashi-katayamacho
東片山町,ko,히가시카타야마초
東片山町,zh-cn,东片山町
東片山町,zh-tw,東片山町
三条４丁目,ja,三条４丁目
三条４丁目,ja-Hrkt,さんじょうよんちょうめ
三条４丁目,en,Sanjo-yonchome (Sanjo 4)
三条４丁目,ko,산조 4초메
三条４丁目,zh-cn,三条4丁目
三条４丁目,zh-tw,三條4丁目
三津田橋,ja,三津田橋
三津田橋,ja-Hrkt,みつたばし
三津田橋,en,Mitsutabashi
三津田橋,ko,미쓰타바시
三津田橋,zh-cn,三津田桥
三津田橋,zh-tw,三津田橋
大平橋,ja,大平橋
大平橋,ja-Hrkt,たいへいばし
大平橋,en,Taiheibashi
大平橋,ko,다이헤이바시
大平橋,zh-cn,大平桥
大平橋,zh-tw,大平橋
山手橋,ja,山手橋
山手橋,ja-Hrkt,やまてばし
山手橋,en,Yamatebashi
山手橋,ko,야마테바시
山手橋,zh-cn,山手桥
山手橋,zh-tw,山手橋
プール前,ja,プール前
プール前,ja-Hrkt,ぷーるまえ
プール前,en,Pool-mae
プール前,ko,풀 마에
プール前,zh-cn,泳池前
プール前,zh-tw,泳池前
西片山町,ja,西片山町
西片山町,ja-Hrkt,にしかたやまちょう
西片山町,en,Nishi-katayamacho
西片山町,ko,니시카타야마초
西片山町,zh-cn,西片山町
西片山町,zh-tw,西片山町
中央７丁目,ja,中央７丁目
中央７丁目,ja-Hrkt,ちゅうおうななちょうめ
中央７丁目,en,Chuo-nanachome (Chuo 7)
中央７丁目,ko,주오 7초메
中央７丁目,zh-cn,中央7丁目
中央７丁目,zh-tw,中央7丁目
東中央２丁目,ja,東中央２丁目
東中央２丁目,ja-Hrkt,ひがしちゅうおうにちょうめ
東中央２丁目,en,Higashi-chuo-nichome (Higashi-chuo 2)
東中央２丁目,ko,히가시추오 2초메
東中央２丁目,zh-cn,东中央2丁目
東中央２丁目,zh-tw,東中央2丁目
呉医師会病院,ja,呉医師会病院
呉医師会病院,ja-Hrkt,くれいしかいびょういん
呉医師会病院,en,Kure Ishikai Byoin (Kure Medical Association Hospital)
呉医師会病院,ko,구레 의사회 병원
呉医師会病院,zh-cn,吴医师会医院
呉医師会病院,zh-tw,吳醫師會醫院
中央桟橋,ja,中央桟橋
中央桟橋,ja-Hrkt,ちゅうおうさんばし
中央桟橋,en,Chuo Sambashi (Chuo Pier)
中央桟橋,ko,주오 산바시
中央桟橋,zh-cn,中央栈桥
中央桟橋,zh-tw,中央棧橋
呉共済病院,ja,呉共済病院
呉共済病院,ja-Hrkt,くれきょうさいびょういん
呉共済病院,en,Kure Kyosai Byoin (Kure Kyosai Hospital)
呉共済病院,ko,구레 공제병원
呉共済病院,zh-cn,吴共济医院
呉共済病院,zh-tw,吳共濟醫院
済生会呉病院北,ja,済生会呉病院北
済生会呉病院北,ja-Hrkt,さいせいかいくれびょういんきた
済生会呉病院北,en,Saiseikai Kure Byoin-kita (Saiseikai Kure Hospital North)
済生会呉病院北,ko,사이세이카이 구레 병원
済生会呉病院北,zh-cn,济生会吴医院北
済生会呉病院北,zh-tw,濟生會吳醫院北
済生会呉病院,ja,済生会呉病院
済生会呉病院,ja-Hrkt,さいせいかいくれびょういん
済生会呉病院,en,Saiseikai Kure Byoin (Saiseikai Kure Hospital)
済生会呉病院,ko,사이세이카이 구레 병원
済生会呉病院,zh-cn,济生会吴医院
済生会呉病院,zh-tw,濟生會吳醫院
かもめ公園,ja,かもめ公園
かもめ公園,ja-Hrkt,かもめこうえん
かもめ公園,en,Kamome Koen (Kamome Park)
かもめ公園,ko,가모메 공원
かもめ公園,zh-cn,海鸥公园
かもめ公園,zh-tw,海鷗公園
大和ミュージアム・ゆめタウン前,ja,大和ミュージアム・ゆめタウン前
大和ミュージアム・ゆめタウン前,ja-Hrkt,やまとみゅーじあむ・ゆめたうんまえ
大和ミュージアム・ゆめタウン前,en,Yamato Museum/Youme Town-mae
大和ミュージアム・ゆめタウン前,ko,야마토 박물관·유메마치마에
大和ミュージアム・ゆめタウン前,zh-cn,大和博物馆・Youme Town前
大和ミュージアム・ゆめタウン前,zh-tw,大和博物館・Youme Town前
畑,ja,畑
畑,ja-Hrkt,はた
畑,en,Hata
畑,ko,하타
畑,zh-cn,畑
畑,zh-tw,畑
仁方駅南口,ja,仁方駅南口
仁方駅南口,ja-Hrkt,にがたえきみなみぐち
仁方駅南口,en,Nigata Sta. South Entrance
仁方駅南口,ko,니가타 역
仁方駅南口,zh-cn,仁方站南口
仁方駅南口,zh-tw,仁方站南口
安浦駅,ja,安浦駅
安浦駅,ja-Hrkt,やすうらえき
呉信用金庫前,ja,呉信用金庫前
呉信用金庫前,ja-Hrkt,くれしんようきんこまえ
浦尻,ja,浦尻
浦尻,ja-Hrkt,うらじり
浦尻,en,Urajiri
浦尻,ko,우라지리
浦尻,zh-cn,浦尻
浦尻,zh-tw,浦尻
藤三前,ja,藤三前
藤三前,ja-Hrkt,ふじさんまえ
赤仁田,ja,赤仁田
赤仁田,ja-Hrkt,あかにた
中切,ja,中切
中切,ja-Hrkt,なかぎり
野呂登山口,ja,野呂登山口
野呂登山口,ja-Hrkt,のろとざんぐち
安登境,ja,安登境
安登境,ja-Hrkt,あとざかい
岡谷,ja,岡谷
岡谷,ja-Hrkt,おかだに
診療所前,ja,診療所前
診療所前,ja-Hrkt,しんりようしよまえ
診療所前,en,Shinryosho-mae
診療所前,ko,신료쇼 마에
診療所前,zh-cn,诊疗所前
診療所前,zh-tw,診療所前
山口,ja,山口
山口,ja-Hrkt,やまぐち
山口,en,Yamaguchi
山口,ko,야마구치
山口,zh-cn,山口
山口,zh-tw,山口
中国労災病院,ja,中国労災病院
中国労災病院,ja-Hrkt,ちゅうごくろうさいびょういん
中国労災病院,en,Chugoku Rosai Byoin(Chugoku Rosai Hospital)
中国労災病院,ko,주고쿠 로사이 병원
中国労災病院,zh-cn,中国劳灾医院
中国労災病院,zh-tw,中國勞災醫院
広小学校前,ja,広小学校前
広小学校前,ja-Hrkt,ひろしょうがっこうまえ
杭本,ja,杭本
杭本,ja-Hrkt,くいもと
広高校前,ja,広高校前
広高校前,ja-Hrkt,ひろこうこうまえ
両谷,ja,両谷
両谷,ja-Hrkt,りょうたに
白石西谷,ja,白石西谷
白石西谷,ja-Hrkt,しらいしにしたに
白石中の谷,ja,白石中の谷
白石中の谷,ja-Hrkt,しらいしなかのたに
中央白石,ja,中央白石
中央白石,ja-Hrkt,ちゅうおうしらいし
白石東谷,ja,白石東谷
白石東谷,ja-Hrkt,しらいしひがしたに
白岳,ja,白岳
白岳,ja-Hrkt,しらたけ
白岳住宅前,ja,白岳住宅前
白岳住宅前,ja-Hrkt,しらたけじゅうたくまえ
白岳公園前,ja,白岳公園前
白岳公園前,ja-Hrkt,しらたけこうえんまえ
南横路,ja,南横路
南横路,ja-Hrkt,みなみよころ
横路,ja,横路
横路,ja-Hrkt,よころ
東横路,ja,東横路
東横路,ja-Hrkt,ひがしよころ
北古新開,ja,北古新開
北古新開,ja-Hrkt,きたこしんがい
四新開,ja,四新開
四新開,ja-Hrkt,ししんがい
南古新開,ja,南古新開
南古新開,ja-Hrkt,みなみこしんがい
上大新開,ja,上大新開
上大新開,ja-Hrkt,かみおおしんがい
常盤橋,ja,常盤橋
常盤橋,ja-Hrkt,ときわばし
初崎神社前,ja,初崎神社前
初崎神社前,ja-Hrkt,はつさきじんじゃまえ
大広,ja,大広
大広,ja-Hrkt,おおびろ
泉ヶ丘団地西,ja,泉ヶ丘団地西
泉ヶ丘団地西,ja-Hrkt,いずみがおかだんちにし
東明公園,ja,東明公園
東明公園,ja-Hrkt,とうめいこうえん
夢ヶ丘第４公園前,ja,夢ヶ丘第４公園前
夢ヶ丘第４公園前,ja-Hrkt,ゆめがおかだいよんこうえんまえ
夢ヶ丘北,ja,夢ヶ丘北
夢ヶ丘北,ja-Hrkt,ゆめがおかきた
夢ヶ丘西,ja,夢ヶ丘西
夢ヶ丘西,ja-Hrkt,ゆめがおかにし
昭和北中学校,ja,昭和北中学校
昭和北中学校,ja-Hrkt,しょうわきたちゅうがっこう
向条,ja,向条
向条,ja-Hrkt,むかいじょう
昭和中央小学校前,ja,昭和中央小学校前
昭和中央小学校前,ja-Hrkt,しょうわちゅうおうしょうがっこうまえ
南ハイツ自治会館,ja,南ハイツ自治会館
南ハイツ自治会館,ja-Hrkt,みなみはいつじちかいかん
南ハイツ中,ja,南ハイツ中
南ハイツ中,ja-Hrkt,みなみはいつなか
ケアプラザ呉入口,ja,ケアプラザ呉入口
ケアプラザ呉入口,ja-Hrkt,けあぷらざくれいりぐち
南ハイツ東,ja,南ハイツ東
南ハイツ東,ja-Hrkt,みなみはいつひがし
南ハイツ南,ja,南ハイツ南
南ハイツ南,ja-Hrkt,みなみはいつみなみ
南ハイツ第１公園,ja,南ハイツ第１公園
南ハイツ第１公園,ja-Hrkt,みなみはいつだいいちこうえん
三石北,ja,三石北
三石北,ja-Hrkt,みついしきた
第３団地南,ja,第３団地南
第３団地南,ja-Hrkt,だいさんだんちみなみ
第３団地公園前,ja,第３団地公園前
第３団地公園前,ja-Hrkt,だいさんだんちこうえんまえ
第３団地中,ja,第３団地中
第３団地中,ja-Hrkt,だいさんだんちなか
第３団地北,ja,第３団地北
第３団地北,ja-Hrkt,だいさんだんちきた
大坪,ja,大坪
大坪,ja-Hrkt,おおつぼ
昭和西小学校前,ja,昭和西小学校前
昭和西小学校前,ja-Hrkt,しょうわにししょうがっこうまえ
宮ヶ迫団地中,ja,宮ヶ迫団地中
宮ヶ迫団地中,ja-Hrkt,みやがさこだんちなか
宮ヶ迫団地西,ja,宮ヶ迫団地西
宮ヶ迫団地西,ja-Hrkt,みやがさこだんちにし
宮ヶ迫促進住宅前,ja,宮ヶ迫促進住宅前
宮ヶ迫促進住宅前,ja-Hrkt,みやがさこそくしんじゅうたくまえ
西小屋,ja,西小屋
西小屋,ja-Hrkt,にしごや
西小屋団地,ja,西小屋団地
西小屋団地,ja-Hrkt,にしごやだんち
本庄ハイツ西口,ja,本庄ハイツ西口
本庄ハイツ西口,ja-Hrkt,ほんじょうはいつにしぐち
本庄ハイツ中,ja,本庄ハイツ中
本庄ハイツ中,ja-Hrkt,ほんじょうはいつなか
日和ヶ丘団地,ja,日和ヶ丘団地
日和ヶ丘団地,ja-Hrkt,ひよりがおかだんち
政畝北,ja,政畝北
政畝北,ja-Hrkt,まさうねきた
桜ヶ丘団地北,ja,桜ヶ丘団地北
桜ヶ丘団地北,ja-Hrkt,さくらがおかだんちきた
桜ヶ丘団地南,ja,桜ヶ丘団地南
桜ヶ丘団地南,ja-Hrkt,さくらがおかだんちみなみ
松ヶ丘団地北,ja,松ヶ丘団地北
松ヶ丘団地北,ja-Hrkt,さくらがおかだんちきた
松ヶ丘団地南,ja,松ヶ丘団地南
